ligand,receptor
CBL,IL10RB
VEGFC,PIK3R1
CXCR2,JAK2
VTN,ITGB4
COL4A1,ITGA6
GNB1,PIK3C2G
GNB1,MAP2K3
CCL22,CCR9
CXCL12,MAPK3
MET,PRKACA
PDGFB,FER
FGF13,PLCG1
IL27,STAT3
SDC2,PIK3R1
COL5A2,SDC2
EPHA8,PIK3R2
NTF3,SOS1
VEGFC,PRKCZ
NCSTN,SDC3
COL6A2,ITGB6
SNCA,MMP3
CCL2,PTGS2
PTGS2,STAT3
CXCL10,CXCR5
GNA15,MAP2K6
FGF2,TNFRSF11B
LAMA3,PIK3R1
FGF2,PTGS2
ECM1,LTK
CSF2,STAT3
CD40,MAPK9
FGFR1,PIK3R5
CD3D,ITK
LYN,PRKD1
FLT1,PIK3CA
WNT6,GNAS
CCR1,JAK3
IL12B,GZMA
GNAI2,BLK
COL6A3,SDC2
NR0B2,TNF
FN1,MFN2
GNAI2,ADCY3
VTN,ITGB7
FGF6,PDGFRB
COL6A2,SDC2
JAK1,MAPK8
GNAI2,MAPK1
TLR2,TLR4
LY96,CHUK
EGF,PTPN1
ITGAV,CRKL
EPO,PIK3CG
VEGFC,SOS1
CD40,MAP2K4
TGFB1,AGTR1
TYK2,PIK3R2
COL4A4,ITGA6
COL6A1,ITGB3
SRC,MAP2K1
AFDN,CDH1
IL4,MLC1
CXCL13,CCR4
ITGB6,CRKL
JAK1,CAMK2A
CBL,ITGA2
IL13,VEGFA
IL2RB,CRKL
COL11A1,SDC2
CD28,ZAP70
CCL5,CCR9
SYK,PIK3CB
IL12B,CD4
CXCL5,CCR8
RELN,ITGA2B
CD28,MAPK1
S100A9,MMP1
TRIP6,MMP1
IL2,NRAS
FGF5,PIK3R1
IL2,CES1
GRK2,CTTN
TYRO3,ZAP70
COL2A1,ITGB4
WNT10A,FZD10
EPHB2,PIK3CA
CDK4,CAMKK1
EGF,LAMA4
TTR,MAPK3
GRM5,GNA11
FGF11,PDGFRA
COL4A4,ITGA4
CXCL3,CCR6
HLA-A,IL2RG
IL2,ODC1
TGFB2,PIK3CG
COL6A6,ITGA5
PRKCI,MDM2
PDGFRB,PAK1
IL18,CD40
CXCL11,CCR4
FGF23,EGFR
TGFB1,CDK2
HLA-E,KIR2DS3
ADAM17,NOTCH2
COL11A2,ITGB7
HGF,MAPK1
CCL22,CCR8
CD55,C3
BDNF,PLAU
PTGS2,HPGD
CCL26,CXCR4
CSF2,MAPK1
IGF1R,PLCG2
EBI3,STAT3
IL12A,GZMB
COL6A2,ITGA6
COL6A1,SDC3
JAK2,TYK2
IFNGR1,MAP3K1
IFNGR1,TYK2
SOCS2,CSF2RA
ADCY7,PRKACA
TNF,MMP9
LCK,KRAS
GNA11,MAP2K3
LAMC3,PIK3R1
EDN1,MAPK1
IGF1R,PIK3CB
TGFB1,LPL
CCL25,CCR7
ITGB2,BCAR1
FGFR3,PIK3CA
PIK3CA,MAPK11
FN1,PIK3CG
CD86,IDO1
EPHA3,MAP3K8
CCL21,CCR1
CXCL9,CXCR6
TNXB,ITGB8
FZD3,CSNK1A1
EFNB1,NRAS
CBL,LIFR
JAK2,CAMK2D
LAMB1,ITGB3
ITGB3,MAPK3
IL10RA,MAP3K5
FGF21,PIK3R1
CCR5,PLCG1
FGF10,MMP14
GUCA2A,OLFM4
TNFSF12,TNFRSF13B
CCL28,CXCR2
F2RL1,F3
IL2RB,MAPK8
IL9R,JAK2
TYRO3,PRNP
RET,HNRNPK
CD86,NOD2
FURIN,ANTXR2
PGF,PDGFRA
IL10,F3
SHH,ALK
GRP,HSPA1B
GRP,HSPA1A
HLA-DRB1,PIK3R1
SNCA,PLD2
IL1B,TYK2
NGF,MAPK10
GNAI1,CD3D
WNT7A,FZD8
CCL5,CXCR1
IL1A,CHUK
OSM,PLAT
PIK3CA,DDAH2
EGFR,LAMC3
HLA-G,KIR2DL5A
CXCL13,CCR8
COL5A2,ITGB4
BTK,MAPK1
FGF5,PDGFRA
PGF,FLT4
PRKCI,EIF2AK2
EDN1,SLC9A3
CCL28,CCR7
EZR,SLC9A3
LAMA2,ITGA10
EPHA7,CDK5
HGF,ANXA1
NTRK1,CRKL
LAMB2,PIK3R1
TGM1,GZMB
BDNF,MAPK9
COL4A4,ITGA8
GNB1,PLCB3
CD79A,MTOR
ITGAL,PTK2B
THBS3,ITGB4
LPAR3,GNA11
FN1,SOS1
FZD6,GNB1
LYN,HSPA2
TYK2,PIK3R3
ACTN2,PIK3R1
SORT1,SMPD2
MBL2,CD209
CCL23,KDR
CCL24,XCR1
ITGA9,BCAR1
RET,BCAR1
TNFRSF1A,MAP3K14
PIK3R1,PRKCQ
IFNG,HSP90AA1
TGFB1,NOX4
FYN,SIGLEC10
JAK1,NRAS
CD3D,IL2RB
LCK,NRAS
EPHB3,HNRNPK
CD3D,MAP4K1
BCR,SOS1
FGF12,PDGFRB
IFNA13,PLAUR
GNB1,SRC
KITLG,PIK3CA
GPC1,SRC
APLP2,RPS6KB1
LAMA4,ITGB7
ITGA11,BCAR1
LAMB2,ITGA11
IL12A,STAT6
JAK1,MAP3K1
GNB1,PIK3CB
LYN,FER
FGF7,TYR
CCL3,XCR1
EDN1,ADCY3
IL32,PTGER1
BMP2,FGFR3
IL13,MUC1
CTNNB1,KLK3
CCL17,CXCR3
NGF,CRKL
TP53,ICAM1
CD40LG,MAPK14
KDR,NOS3
PTPN6,AR
LIF,IFI16
ITGA1,PIK3R1
DDR1,PTGS2
EFNA5,FYN
ITGA2,PTK2
NPHS1,PIK3CD
LCK,ZYX
COL2A1,ITGA7
IL2,BCL2L1
ITGB3,PIK3R1
KIR3DL1,KIR2DS2
CD2,PIK3CG
GNA13,CYTH2
LAMB3,ITGA4
PRKCZ,LNPEP
JUP,CCND1
LAMA3,PRNP
CD79B,INPP5D
EPHB2,FAS
S1PR1,PLCG1
SYK,PRKAR1A
ICOS,PIK3CD
CCL3,CXCR3
PDGFB,BCAR1
THBS2,ITGB5
CSF1,CBL
CCR7,GNAI2
TGFB1,AGT
S100P,DDAH2
CD8A,IL2RA
CSF3,TFRC
F2R,MAPK3
IL5,ICAM1
CBL,IL5RA
CD99,MMP9
LAMA2,ITGB3
TGFB2,SPHK1
GNAI1,ASAH1
LAMB2,ITGB6
EDNRA,PLCG1
LAMA2,PRNP
IL2,CCR3
GNAI1,FRK
GRK5,CCR3
CCL15,CXCR1
ESR1,GNA15
VTN,ROCK1
RET,PIK3CA
TNF,ATM
CCL21,CCR3
EDN1,AR
PDGFA,PIK3R1
IL12RB1,ALOX12B
COMP,ITGA1
CX3CL1,CCR4
LPAR2,LYN
CCL22,CXCR4
EGFR,LAMB3
TDGF1,LCK
IL2,SGK1
HMOX1,NOS2
CALM1,MAP2K6
CALM3,MAP2K6
CALM2,MAP2K6
RELN,ITGA5
EPO,MAPK3
LAMC3,ITGA11
CCL19,CCR2
TGFB1,CEACAM7
SOCS2,IL2RG
COL6A6,ITGB4
TNFRSF8,CCR7
THBS4,ITGA9
IFNA13,CCR5
ITGB1,BIRC5
TGFB2,MAP3K7
FAS,IL1A
FGF13,PIK3R1
PDGFD,MET
IL3,ICAM1
FGF3,IGF1R
IL12A,CCR5
THBS4,ITGB7
SFRP5,FZD2
LAMA2,ITGA8
XCL1,CCR5
TGFB3,RPS6KB1
FCER1A,CBL
GPC3,MAPK9
CCL19,CCR4
XCL2,CCR6
FGF2,BMP1
KIT,PIK3R3
HLA-C,KLRC1
HGF,F3
GNAI1,CFB
EGF,MMP9
CXCR2,CCR1
CCR4,JAK2
SYK,SPHK1
TNF,HDAC3
THBS1,ITGA8
TGFB1,CSF1
PTPN13,EPHB2
MMP17,MMP11
LAMB4,ITGA8
FLT1,PIK3R3
LPAR2,PLD2
FGF6,PIK3CA
CXCL8,ICAM1
CXCL6,CCR3
MET,PIK3CB
VEGFA,MAPK3
CRKL,MAP3K1
PPBP,CCR10
TNF,ESAM
TFF1,GHR
CXCL5,CXCR4
IL6R,SOS1
TLR2,MAP3K7
ARF6,PIP5K1B
FLT1,PIK3CB
CXCL6,XCR1
KIT,PIK3CD
KDR,PRKACA
GRK5,CXCR1
TNR,ITGA2
PTH,PLD1
TNF,PTPRU
IL2,TNFRSF4
CXCL13,CXCR4
FLT1,PIK3R2
CBL,PRLR
SDC2,PIK3CA
SCGB1A1,PLA2G1B
CYBB,MAPK11
JAK2,BCAR1
ANXA2,AQP2
GNAI1,CD3E
FGF3,PDGFRA
THBS1,ITGB4
JAK2,PIK3R3
BDNF,CTNND1
CD4,KLRK1
ROBO1,CDH2
CXCL5,CCR7
NRG1,MAPK3
CCL22,CCR5
GNB1,MAP2K6
GDNF,MAPK8
THBS4,SDC2
CD8A,CD80
CD80,CD8A
ITGA2,BCAR1
FGF13,PDGFRA
IL5,MAPK3
TNFRSF10B,CD40
FGF13,VEGFA
CCL21,CCR9
HLA-G,KIR2DL2
GRK2,CXCR5
SPP1,ITGB6
IL2RG,MAPK11
CCL22,CX3CR1
COL4A6,ITGB7
CDK4,NCL
SOCS2,CNTFR
VTN,PI4KB
SOCS2,IL22RA2
CCL17,CXCR5
TLR6,IL17A
HBEGF,SOS1
IL1R1,MAP3K1
PTH,MAPK1
CXCL12,GNA13
SAA1,HMOX1
FLT1,AKT3
FGFR2,PIK3R5
RETN,SLC2A1
WNT10B,FZD9
PDGFB,PRKCD
TYK2,STAT6
CTLA4,TNFSF11
GNAI1,FYN
EGF,PIK3R3
HLA-B,KIR2DL5A
FGF21,MET
INS,PIK3CA
PIK3R1,SGMS1
NCSTN,CDH1
PRNP,GFAP
GFAP,PRNP
COL1A2,ITGA5
POMC,CYP17A1
HLA-E,KIR2DL3
PTPN11,SMPD1
GNAI3,BCAR1
CCL13,CXCR2
TNFSF12,TRAF2
COL11A2,ITGB3
TNFRSF1A,CASP3
F2R,GNA11
FN1,IGF1R
NTF4,MAPK3
ESR1,PISD
XCL1,CX3CR1
ITGAD,BCAR1
THPO,MAPK3
F2,SDC4
CHRD,BMPR2
LAMA2,PIK3R1
GNAI3,AKT3
IL23A,CD3E
TNF,TNIK
CTNND1,FGFR1
COL6A1,ITGA8
PRKCZ,MMP9
NR0B2,TGFB1
LEPR,PRKAG2
COL4A2,ITGA6
WNT3,FZD4
JAK2,TNF
GDF9,HAS2
CTNNA1,MET
CXCL10,CCR2
IL12A,GZMA
NRG1,CDK5
LAMC2,ITGB5
LAMB1,ITGB7
CCL22,CXCR3
BDNF,MAPK1
WNT1,ITGB4
GRK2,HDAC5
CXCL14,XCR1
S1PR1,MAPK1
HLA-F,KIR2DL3
IFNAR1,JAK2
EDN1,ADCY5
JAK2,FASLG
TGFBR2,CTTN
PDGFRA,SPHK1
FYN,MAPK7
PRKCI,IKBKB
RETN,CX3CL1
GNAI3,ADCY8
IFNG,IL17A
LRP8,ITGB1
ADCY3,PRKACA
ACTN3,SRC
GDNF,BCAR1
LAMC1,PIK3R1
CCL20,CCR2
CTF1,ICAM1
FGF5,IGF1R
CMA1,MAPK3
XCL2,CXCR1
CCL14,CX3CR1
LPAR1,LYN
CXCL13,CCR1
LAMA1,BIRC5
JAK2,CD3E
CTNND1,PIP5K1A
CD19,PIK3CB
ESR1,ESRRG
PDCD1,CD247
THBS1,SDC3
NGFR,MAPK8
COL4A2,SDC3
PTH,MMP14
FGF7,EGFR
BMP4,MAP3K7
SPP1,ITGA3
TNFSF10,IKBKB
ITGA6,RPS6KB1
PF4,GNAI3
HRAS,PAK2
CX3CL1,CXCR3
WNT2B,FZD8
WNT7B,FZD9
PDGFB,MET
CCL15,MAPK1
TNF,SMPD1
GNB1,PTK6
IL6,MSR1
XCL2,CCR10
TLR4,MAP3K1
CCL20,CCR7
IL3,PAK1
BMP1,TNC
CCL14,CCR8
MPL,SOS1
VEGFD,PRKCB
VWF,ITGB7
ERBB2,MAPK8
BAMBI,TGFB1
PPP2R2B,RAF1
TYK2,PIK3CD
CXCL2,CCR1
CXCL5,CXCR6
ERBB2,NRAS
GNA13,GBF1
VEGFC,IGF1R
SOCS2,IL7R
ACTN3,PIK3R1
WIF1,LRP6
CHAD,ITGA8
JAK2,SOS1
CXCL10,CX3CR1
HGF,MAPK8
GNB1,TRIO
PRLR,TYK2
JAK2,GRK5
LAMA4,ITGA8
IFNG,PLD1
TNF,MAP2K4
IL11RA,JAK2
CD28,PIK3CB
CTNNA1,PTPRJ
CARD11,IKBKB
PTPN6,IL5RA
CD2,CD8A
CCL15,CCR4
ARF6,PLD2
SDC2,PLCG1
CCL15,CXCR6
TYK2,FASLG
S1PR3,CXCR4
BMPR1B,MAP3K7
FPR1,MAP2K3
HLA-A,IL2RB
IFNG,PTGS1
CTNND1,PIK3R1
IL10,IL1A
TNF,ICAM1
TNN,ITGA6
MFAP5,JAG1
TNFSF10,PIK3CB
PIK3CA,SLC2A4
GNB1,YES1
CXCL11,CCR10
XCL1,CCR9
CCL23,CX3CR1
TGFB1,MAPK1
TNFSF9,MAP3K5
COL5A3,ITGB6
CCN2,GJA1
WNT4,FZD9
GDNF,CTNND1
PSMD13,CDK2
PRNP,PLAT
COL4A4,SDC3
PDGFB,PIK3CA
PTK2,PIK3R5
HCST,PIK3R1
ERBB4,PRKCA
GDNF,PIK3R1
LCK,MAP2K1
TNC,SDC3
SRC,KLK2
TNF,CD44
RELN,ITGA7
EDN1,PLCG1
CXCL12,CXCR5
WNT16,FZD5
ATP2A2,PLAT
GNAI2,PIK3R3
ITGA1,SOS1
CBL,PIK3CD
GNAI3,PIK3R2
TFF1,JAG1
HGF,AR
TNFAIP6,TNFSF11
IL11RA,TYK2
LAMC3,ITGA10
IL2,MAPK9
CCL19,CXCR6
GRK2,PLCB1
TNF,BACE1
INHBC,TGFB1
SOCS2,IL23R
CD40LG,MAPK10
NPR2,KCNIP2
SRC,GFRA1
HLA-E,KIR2DS4
HGF,PIK3CG
COL5A2,ITGB7
EPHB1,MAP4K4
IL6,DCN
LPAR3,PTK2
CBL,IL12RB2
THBS2,ITGA11
GNAI1,GNAS
PPBP,CXCR3
CXCL13,CXCR6
CCL3,CCR10
IL21,IL15
PDGFRA,MBTPS1
SPP1,NOS2
VTN,PLAU
CASP8,KLK3
PRKCZ,TRIP6
ESR1,C3
LCK,MAP4K1
PIK3R1,MAP2K1
IL1RAP,FADD
ITGA2B,PTPN1
CD2,SPN
FZD5,CTNNB1
FCER1A,PLA2G4A
ITGA1,CRKL
LAMA1,ITGA2B
SIGIRR,TIRAP
TEK,PLD2
CXCL12,BCAR1
CDKN2A,ATM
TNFRSF1A,MAPK3
TNXB,SDC3
PDGFC,SOS1
JAK1,PIK3R3
IL2,TNFRSF18
LAMC2,CTTN
CCL28,CCR1
TGFA,PDGFRB
EDN1,PLA2G1B
COL11A2,ITGB6
ITGAX,CRKL
EFNB1,KRAS
IFNG,CAMK2D
PDGFA,INSRR
TIMP1,CD44
CXCL9,MAP2K6
IL15RA,JAK2
CDH1,ZYX
CCL21,CX3CR1
LYN,PRKCE
EGFR,MAP3K1
LAMB3,ITGB3
CCL14,CCR10
CXCL5,XCR1
PRKCZ,S1PR1
CHAD,ITGB6
IRS4,PIK3CB
CHAD,ITGA1
LHCGR,GNAQ
FN1,CASP7
CD3D,IL2RG
JAK1,PIK3CG
FGF13,PIK3CA
PTPRF,IRS4
IL2,STAT3
FLT4,BCAR1
PTH,TNFRSF11B
PTK2,CSNK1G2
LAMB3,ITGA8
TDGF1,LYN
NTF3,STAT3
COMP,ITGB5
CSF2,CD86
EDN1,ADCY2
CCL18,CCR4
CD38,CD8A
JAK2,PIK3CG
TP53,AR
VLDLR,CRKL
FCER1A,PIK3CA
HSPA8,MAPK9
IBSP,ITGA9
ADCY1,PRKACG
THBS3,ITGA5
IFNA13,HLA-E
TNFRSF10A,MAP3K1
AGER,CSNK2A2
CXCL12,GNAQ
VEGFD,MET
FYN,PRKD1
IL6R,MAP2K6
CXCL1,CCR8
TNFRSF8,ICAM1
IL4,PIK3R1
RAPGEF2,KRAS
ITGAE,PTK2
CD40,MAPK10
CNTFR,JAK3
HLA-C,KIR2DL4
TGFB1,FCGR3A
SFRP2,FZD4
DDR2,PRKCD
IL6,CDK4
SYK,MAPK12
SOCS2,IL10RA
VIP,ADCY1
FGF8,PDGFRB
GNA13,TRIO
A2M,CHAT
COL3A1,ITGB6
PIK3R1,ITK
IL2,SOS1
BSG,VEGFA
IL2RG,MAPK8
JAK1,CAMK2B
RET,CTTN
WNT11,CSNK1A1
XCL1,CCR8
NPHS1,PIK3R2
BTK,MAPK12
AGRN,CTTN
FGFR2,CTTN
NPHS1,PIK3CA
IL1B,TNFRSF17
IL1B,PLA2G1B
LAMA2,ITGB7
CD80,PIK3R1
LAMB1,PRNP
CD8A,TGFB1
FGF1,PIK3R1
CXCL2,CX3CR1
ITGB3,MAP3K14
THBS1,ITGA7
ITGB7,BCAR1
INS,LRP1
IL7R,TYK2
CBL,ITGA4
CXCL8,CXCR5
PRL,IDO1
IL6,STAT3
ESR1,NOS3
CCL15,CX3CR1
WNK4,TRPV5
IL2RG,TNFRSF18
PF4V1,CXCR6
CSF2,MCL1
COL6A3,ITGA8
CCL17,XCR1
GRK5,TNF
THBS4,SDC3
PDCD1,CTLA4
IL2,ITGAM
EPHB2,MAP4K4
CCL21,XCR1
CD8A,PIK3R1
FGF18,PIK3R1
LEP,PRKAG1
IL15,KLRK1
ADIPOQ,F3
PIK3CA,MAPK3
SYK,SOS1
IFNG,PIK3R1
CD79B,SOS1
IL6,IL2RB
ERBB2,KRAS
IL2RB,PRKCB
COL1A2,ITGA8
COL4A4,ITGB5
LPAR1,EGFR
NRG1,PIK3CA
IL6,MAP2K6
CHAD,ITGA6
JAK1,BCL2
TNR,ITGB5
KLRD1,MICB
CXCR1,JAK2
AR,TH
KITLG,MATK
EDNRA,CYSLTR2
FASLG,EGFR
ADCYAP1,GFAP
EDN1,CYSLTR1
TGFB3,FN1
CTNNA1,IGF1R
CCL11,CCR6
WNT4,FZD10
VTN,SRC
CCL7,CXCR1
PDCD1,CD4
JAK1,MAP3K11
SOCS2,IL12RB2
PTK2,SMYD2
PDGFB,JAK1
THPO,JAK2
NGFR,PLCG1
IFNG,XDH
SPP1,ITGA8
TLR4,MAP4K4
CHAD,ITGB3
TLN1,PIK3R1
FGF16,MET
FGF6,MET
IL2,DPP4
CRLF2,JAK3
GNAI1,PIK3R1
TFF1,ITGB1
EPHA3,PPP5C
TGFB1,AR
MET,PIK3R3
F2,PLCB1
EDNRB,COL1A2
TGFBR2,AKT3
CCL27,CXCR3
FGFR2,PIK3CB
IFNG,MMP13
HGF,SPHK1
PDGFD,SPHK1
ADCY6,PRKACA
HLA-A,KLRC3
CCL17,CCR10
FGF12,PDGFRA
PTPRM,PIP5K1C
LAMB4,ITGB6
LCK,FGR
PTPN13,FYN
SDC2,MAPK8
JUP,PIP5K1A
CDKN2A,HDAC1
IL3,MPO
IL2RA,TNFRSF9
ITGA2,CRKL
IFNG,PPARG
GNAS,ADCY4
HLA-E,KLRC4
ZYX,PIK3R1
LAMA2,ITGA5
HCST,PIK3CB
VEGFA,IGF1R
CALML3,ADCY1
CCL28,CXCR4
PDGFA,ERBB2
LAMA3,ITGA10
IGF1,SOS1
CCL1,CXCR5
BDNF,PIK3CA
CCL23,CXCR6
APLP2,CCR5
LAMA4,ITGA5
TNFRSF10A,IKBKB
CSF2,HDC
NPPA,PRKG1
CXCL16,XCR1
LAMC1,ITGB6
SYT1,CD40
COL6A2,ITGA7
CXCL1,CCR2
GNB1,PIK3R1
EGF,CTNNB1
VTN,PTK2B
TGFB1,PAK2
CXCL1,CCR10
ADAM9,TNFSF11
COL1A1,ITGA4
CXCL6,CXCR4
TNXB,ITGA1
TNF,VCAM1
SPP1,ITGA10
FGFR4,UHMK1
SERPINF2,ATP2A2
CCN2,F2RL1
GNAI1,MAPK14
HLA-B,KLRC2
GNAI1,PTK6
NTF4,STAT3
CCL5,PLD1
CSF3R,JAK3
ELANE,IRAK1
COL1A1,ITGB4
ITGA4,CRKL
BAMBI,FKBP1A
MAPK15,CBL
CCL17,CCR2
COMP,ITGA8
COL6A3,ITGB5
HLA-B,KIR2DL2
CXCL10,CXCR1
IL2,TNFRSF1A
CXCL6,CXCR3
PTH,KL
EDNRA,ADCY2
OSM,LDLR
PDCD1,LCK
CD86,ITK
EGFR,MMP9
ITGAV,SRC
GP5,F9
IL15,ITGAL
COL4A1,ITGB6
SFRP4,FZD6
IFNAR2,JAK2
HLA-C,KIR3DL2
ROR2,MAPK9
FGF11,PDGFRB
CXCR4,RAP2B
PF4,CCR7
ELANE,EGFR
BMPR1A,PRKCD
TGFB1,CCR5
S1PR1,PIK3CA
EGF,CALM1
EGF,CALM3
EGF,CALM2
CIRBP,MAPK3
APC,F8
ITGA8,CRKL
ITGB3,MAP3K1
ADIPOQ,NOS3
NPPA,REN
PTPN13,ERBB2
COL4A2,ITGA5
IL12RB1,JAK3
CTF1,IL6ST_OSMR
OSM,IL27RA_IL6ST
LEP,EPOR
RNF43,FZD8
IL31,IL6ST_LIFR
HJV,BMPR1A_BMPR2
IL31,IL13RA1_IL13RA2_IL4R
ARF1,STING1
IL6,IL27RA_IL6ST
DAB1,PIK3CD
IL23A,IL12RB1_IL12RB2
TNFRSF1A,RIPK1_TRADD_TRAF2
IL12B,IL12RB1_IL23R
OSM,IL31RA_OSMR
GDF7,ACVR1_BMPR2
RNF43,FZD6
TLR4,MYD88_TIRAP
CALM1,CAMK1D
CALM3,CAMK1D
CALM2,CAMK1D
ENG,ACVRL1_BMPR2
ZNRF3,FZD7
IL11,CNTFR_IL6ST
POMC,MC2R_MRAP
IL11,IL27RA_IL6ST
IL31,IL11RA_IL6ST
LEP,GHR
BMP2,ACVR1_BMPR2
CALM1,CAMK1G
CALM3,CAMK1G
CALM2,CAMK1G
CLCF1,IL27RA_IL6ST
CTF1,IL27RA_IL6ST
TNFSF14,TNFRSF1B
GDF5,ACVR1_ACVR2A
YWHAQ,ARAF
TFR2,ACVR1_ACVR2B
CLCF1,IL6R_IL6ST
LEP,CSF3R
TFR2,ACVR1_BMPR2
IL6,IL6ST_OSMR
IL6,CNTFR_IL6ST
TLN1_VCL,ACTB
LIF,IL6ST_OSMR
FYN,PIK3CB
ADRB2,GNAI2
GH2,EPOR
IL12RB1_IL23R,JAK2_TYK2
IL6,IL31RA_OSMR
CSF3,LEPR
CD40,TRAF2_TRAF3
CSF3,MPL
IL12A,IL12RB1_IL12RB2
CSF3,PRLR
BOC,PTCH1_SHH
IFNAR1_IFNAR2,JAK1_TYK2
IL6R_IL6ST,JAK1_JAK2_TYK2
TFR2,BMPR1A_BMPR2
BMP2,ACVR1_ACVR2A
SRC,FCGR3B
TNFSF10,FAS
EPO,CSF3R
PRL,MPL
CDON,PTCH1_SHH
LEP,PRLR
IL13,IL13RA1_IL13RA2_IL4R
HJV,ACVR1_ACVR2B
FGFR4,PIK3CB
LIF,IL13RA1_IL13RA2_IL4R
AGER,KRAS
OSM,CNTFR_IL6ST
LRP2,PTCH1_SHH
PRL,LEPR
IL6,IL6ST_LIFR
IL13,IL6R_IL6ST
BMP4,ACVR1_BMPR2
LPAR4,GNA11
HFE,ACVR1_BMPR2
IL6ST_OSMR,JAK1_JAK2_TYK2
FGFR3,PIK3CD
TFR2,ACVR2B_BMPR1A
FGFR3,PIK3CB
IL11,IL31RA_OSMR
CLCF1,IL13RA1_IL13RA2_IL4R
LIF,IL27RA_IL6ST
RNF43,FZD7
THPO,LEPR
ZNRF3,FZD3
FYN,PIK3CD
CXCR4,GNAQ
OSM,IL6R_IL6ST
IL6ST_LIFR,JAK1_JAK2_TYK2
GDF6,ACVR1_BMPR2
IL27,IL11RA_IL6ST
RNF43,FZD3
CTF1,CNTFR_IL6ST
CTF1,IL31RA_OSMR
CTF1,IL6R_IL6ST
IL12A,IL12RB1_IL23R
IL31,IL6R_IL6ST
PRL,CSF3R
IL11,IL6ST_OSMR
GH2,LEPR
CLCF1,IL31RA_OSMR
GDF6,ACVR1_ACVR2A
IL11,IL13RA1_IL13RA2_IL4R
CSF3,GHR
IFNGR2,JAK1_JAK2
BMP4,ACVR1_ACVR2A
GH2,MPL
GAS1,PTCH1_SHH
IL13,IL27RA_IL6ST
THPO,CSF3R
IL27,IL31RA_OSMR
IL27,IL6ST_LIFR
LIF,IL6R_IL6ST
RNF43,FZD9
IL13,IL11RA_IL6ST
RNF43,FZD4
CLCF1,IL11RA_IL6ST
THPO,PRLR
ENG,ACVR2A_ACVRL1
FGFR4,PIK3CD
SERPINE2,PLAT
IL13,IL6ST_LIFR
SMO,EVC2_SMO
HFE,ACVR1_ACVR2B
IFNGR1,JAK1_JAK2
GDF5,ACVR1_BMPR2
IL13,IL31RA_OSMR
IL27,IL6R_IL6ST
IL27,IL13RA1_IL13RA2_IL4R
HJV,ACVR1_BMPR2
TNFSF14,TNFRSF1A
SRC,FCGR3A
CLCF1,CNTFR_IL6ST
RNF43,FZD1
EPO,LEPR
PRL,EPOR
GH1,MPL
THPO,GHR
HFE,ACVR2B_BMPR1A
GH1,CSF3R
HJV,ACVR2B_BMPR1A
CLCF1,IL6ST_OSMR
CTF1,IL13RA1_IL13RA2_IL4R
EPO,GHR
THPO,EPOR
SERPINE2,PLAU
EPO,MPL
JAK1_JAK2,STAT3
LEP,MPL
AGTR1,CYBB
INHBA,ACVR1C_ACVR2B
HFE,BMPR1A_BMPR2
BMP2,ACVR1_ACVR2B
PRL,GHR
SERPING1,PLAU
LIF,IL11RA_IL6ST
OSM,IL13RA1_IL13RA2_IL4R
TLR2,MYD88_TIRAP
CSF3,EPOR
GDF5,ACVR1_ACVR2B
CNTFR_IL6ST,JAK1_JAK2_TYK2
IL11,IL6ST_LIFR
IL6,IL11RA_IL6ST
CLCF1,IL6ST_LIFR
EPO,PRLR
SERPINB2,PLAT
BMP4,ACVR1_ACVR2B
GDF7,ACVR1_ACVR2B
IL27,IL6ST_OSMR
RNF43,FZD5
GDF7,ACVR1_ACVR2A
GH2,CSF3R
IL13,CNTFR_IL6ST
IL31,IL6ST_OSMR
LIF,CNTFR_IL6ST
TNF,TNFRSF14
IL27,CNTFR_IL6ST
IL27,IL27RA_IL6ST
IL31,IL27RA_IL6ST
LIF,IL31RA_OSMR
PRNP,CAV3
IL11,IL6R_IL6ST
ZNRF3,FZD1
OSM,IL11RA_IL6ST
LPAR4,GNA13
IL31,CNTFR_IL6ST
IL6,IL13RA1_IL13RA2_IL4R
CTF1,IL11RA_IL6ST
LPAR1,GNA11
GDF6,ACVR1_ACVR2B
INHBA,ACVR1C_ACVR2A
ZNRF3,FZD9
ITGAV_ITGB3,SRC
DAB1,PIK3CB
IL13,IL6ST_OSMR
CASR,GNAQ
PTPN13,CASP10
MTNR1A,MAPK3
INSR,CTNNB1
F12,C3
PLG,C3
IL1A,APP
BCR,RGS12
BCR,CFTR
BCR,ATP2B1
BCR,TJP2
PTK2,CD4
AGRP,ATRN
ANGPTL2,TEK
ANGPTL3,TEK
ANGPTL4,TEK
ANGPTL5,TEK
ANGPTL6,TEK
TAC1,CXCR3
DHH,SMO
IL17C,IL17RC
TDGF1,EGFR
TNFSF15,CCR9
FCN1,LRP1
SI,ITGAV
SI,LRP1
SI,S1PR1
VTN,NECTIN2
EMILIN1,TGFB1
BAMBI,TGFBR1_TGFBR2
BAMBI,ACVR1B_TGFBR2
BAMBI,ACVR1C_TGFBR2
BAMBI,ACVR2A_BMPR1A
BAMBI,ACVR2B_BMPR1A
BAMBI,BMPR1A_BMPR2
BAMBI,ACVR2A_BMPR1B
BAMBI,ACVR2B_BMPR1B
BAMBI,BMPR1B_BMPR2
BAMBI,ACVR1_ACVR2A
BAMBI,ACVR1_ACVR2B
BAMBI,ACVR1_BMPR2
