,ligand,receptor,Source,evidence,type,LR
9326,HAS2,CD44&ERBB2&EZR,cellinker,1694723;15632176,Cell adhesion,HAS2_CD44&ERBB2&EZR
9327,VCAM1,ITGB7&VCAM1,cellinker,11751331,Cell adhesion,VCAM1_ITGB7&VCAM1
9328,JAM1,ITGAL&ITGB2,cellinker,11812992,Cell adhesion,JAM1_ITGAL&ITGB2
9329,JAM3,ITGAM,cellinker,16118203,Cell adhesion,JAM3_ITGAM
9330,KCNA1,CNTN1&CNTNAP1,cellinker,14592966,Cell adhesion,KCNA1_CNTN1&CNTNAP1
9331,KCNA2,CNTN1&CNTNAP1,cellinker,14592966,Cell adhesion,KCNA2_CNTN1&CNTNAP1
9332,LCK,CD8A&CD8B1,cellinker,25427562,Cell adhesion,LCK_CD8A&CD8B1
9333,RTN4,CNTN1&CNTNAP1,cellinker,14592966,Cell adhesion,RTN4_CNTN1&CNTNAP1
9334,EBI3,IL27RA&IL6ST,cellinker,25861977;12121660,Secreted protein to receptor interaction,EBI3_IL27RA&IL6ST
9335,EGF,EGFR&ERBB4,cellinker,24269963,Cytokine-cytokine receptor interaction,EGF_EGFR&ERBB4
9336,IL12B,IL12RB1&IL12RB2,cellinker,26918147;7527811;7843232;11940489;11086056,Cytokine-cytokine receptor interaction,IL12B_IL12RB1&IL12RB2
9337,IL22,IL20RB&IL22RA1,cellinker,11035029,Cytokine-cytokine receptor interaction,IL22_IL20RB&IL22RA1
9338,IL23A,IL12RB1&IL23R,cellinker,30995503;11114383;12671732;12023369,Cytokine-cytokine receptor interaction,IL23A_IL12RB1&IL23R
9339,LTA,LTB&LTBR,cellinker,24248355;8171323,Secreted protein to receptor interaction,LTA_LTB&LTBR
9340,MT-RNR2,RNR2,cellinker,19386761,Secreted protein to receptor interaction,MT-RNR2_RNR2
9341,RSPO4,LGR5&LRP5,cellinker,21727895,Secreted protein to receptor interaction,RSPO4_LGR5&LRP5
9342,RSPO4,LGR5&LRP6,cellinker,21727895,Secreted protein to receptor interaction,RSPO4_LGR5&LRP6
9343,TGFB1,ACVR1B&TGFBR2,cellinker,27449815,Cytokine-cytokine receptor interaction,TGFB1_ACVR1B&TGFBR2
9344,TGFB1,ACVR1C&TGFBR2,cellinker,7935686;12809600;27449815;10716993,Cytokine-cytokine receptor interaction,TGFB1_ACVR1C&TGFBR2
9345,TGFB2,ACVR1B&TGFBR2,cellinker,27449815,Cytokine-cytokine receptor interaction,TGFB2_ACVR1B&TGFBR2
9346,TGFB2,ACVR1C&TGFBR2,cellinker,8106553;12809600;27449815;11157754,Cytokine-cytokine receptor interaction,TGFB2_ACVR1C&TGFBR2
9347,TGFB3,ACVR1B&TGFBR2,cellinker,27449815,Cytokine-cytokine receptor interaction,TGFB3_ACVR1B&TGFBR2
9348,TGFB3,ACVR1C&TGFBR2,cellinker,11850637;12729750;27449815;11382746;8106553,Cytokine-cytokine receptor interaction,TGFB3_ACVR1C&TGFBR2
9349,CLCF1&CRLF1,CNTFR&IL6ST&LIFR,cellinker,10966616;11285233;11294841,Cytokine-cytokine receptor interaction,CLCF1&CRLF1_CNTFR&IL6ST&LIFR
9350,GP5&GP9,GP1BA&GP1BB,cellinker,19286885,Cell adhesion,GP5&GP9_GP1BA&GP1BB
9351,NAALADL1,CD96,cellinker,32589946,Cell adhesion,NAALADL1_CD96
9352,CDH6,CNTN1,cellinker,32589946,Cell adhesion,CDH6_CNTN1
9353,CDH6,PTGFRN,cellinker,32589946,Cell adhesion,CDH6_PTGFRN
9354,CDH9,BTN3A1,cellinker,32589946,Cell adhesion,CDH9_BTN3A1
9355,GPC6,FGFRL1,cellinker,32589946,Cell adhesion,GPC6_FGFRL1
9356,CDH13,NCAM2,cellinker,32589946,Cell adhesion,CDH13_NCAM2
9357,BTN3A3,LRRC4B,cellinker,32589946,Cell adhesion,BTN3A3_LRRC4B
9358,LRRN2,TMEM123,cellinker,32589946,Cell adhesion,LRRN2_TMEM123
9359,MERTK,IGSF5,cellinker,32589946,Cell adhesion,MERTK_IGSF5
9360,CEACAM5,CEACAM5,cellinker,32589946,Cell adhesion,CEACAM5_CEACAM5
9361,CEACAM5,CEACAM3,cellinker,32589946,Cell adhesion,CEACAM5_CEACAM3
9362,CEACAM5,CEACAM7,cellinker,32589946,Cell adhesion,CEACAM5_CEACAM7
9363,CEACAM5,CEACAM8,cellinker,32589946,Cell adhesion,CEACAM5_CEACAM8
9364,CEACAM5,LRP8,cellinker,32589946,Cell adhesion,CEACAM5_LRP8
9365,SEMA4F,C10orf54,cellinker,32589946,Cell adhesion,SEMA4F_C10orf54
9366,SEMA4B,PLXNB2,cellinker,32589946,Cell adhesion,SEMA4B_PLXNB2
9367,TGOLN2,BTN3A1,cellinker,32589946,Cell adhesion,TGOLN2_BTN3A1
9368,CORIN,KIRREL,cellinker,32589946,Cell adhesion,CORIN_KIRREL
9369,CORIN,LRRC4C,cellinker,32589946,Cell adhesion,CORIN_LRRC4C
9370,CHL1,SIRPA,cellinker,32589946,Cell adhesion,CHL1_SIRPA
9371,CHL1,TMEM132A,cellinker,32589946,Cell adhesion,CHL1_TMEM132A
9372,CEACAM3,CEACAM7,cellinker,32589946,Cell adhesion,CEACAM3_CEACAM7
9373,CEACAM3,PTPRD,cellinker,32589946,Cell adhesion,CEACAM3_PTPRD
9374,LILRB1,LILRA5,cellinker,32589946,Cell adhesion,LILRB1_LILRA5
9375,CEACAM7,CEACAM6,cellinker,32589946,Cell adhesion,CEACAM7_CEACAM6
9376,CD300C,IGSF5,cellinker,32589946,Cell adhesion,CD300C_IGSF5
9377,CD300C,NTNG1,cellinker,32589946,Cell adhesion,CD300C_NTNG1
9378,CEACAM8,BTN2A2,cellinker,32589946,Cell adhesion,CEACAM8_BTN2A2
9379,CEACAM8,PTPRO,cellinker,32589946,Cell adhesion,CEACAM8_PTPRO
9380,CEACAM8,TECTB,cellinker,32589946,Cell adhesion,CEACAM8_TECTB
9381,LILRA1,LILRA1,cellinker,32589946,Cell adhesion,LILRA1_LILRA1
9382,LILRA1,CD300E,cellinker,32589946,Cell adhesion,LILRA1_CD300E
9383,LILRA1,NETO2,cellinker,32589946,Cell adhesion,LILRA1_NETO2
9384,LILRB3,LY6G6F,cellinker,32589946,Cell adhesion,LILRB3_LY6G6F
9385,LILRA3,IGSF9B,cellinker,32589946,Cell adhesion,LILRA3_IGSF9B
9386,LILRA3,NETO2,cellinker,32589946,Cell adhesion,LILRA3_NETO2
9387,LECT1,PTPRD,cellinker,32589946,Secreted protein to receptor interaction,LECT1_PTPRD
9388,BTN3A2,LRRC4B,cellinker,32589946,Cell adhesion,BTN3A2_LRRC4B
9389,BTN3A1,VSIG8,cellinker,32589946,Cell adhesion,BTN3A1_VSIG8
9390,BTN3A1,LRRC4C,cellinker,32589946,Cell adhesion,BTN3A1_LRRC4C
9391,BTN3A1,LRRC4B,cellinker,32589946,Cell adhesion,BTN3A1_LRRC4B
9392,BTN2A1,FAM187B,cellinker,32589946,Cell adhesion,BTN2A1_FAM187B
9393,PTPRT,PTPRT,cellinker,32589946,Cell adhesion,PTPRT_PTPRT
9394,IL1RAPL1,MILR1,cellinker,32589946,Cell adhesion,IL1RAPL1_MILR1
9395,IL1RAPL1,CNTN5,cellinker,32589946,Cell adhesion,IL1RAPL1_CNTN5
9396,IL1RAPL1,SIGLEC12,cellinker,32589946,Cell adhesion,IL1RAPL1_SIGLEC12
9397,HHLA2,VSTM2B,cellinker,32589946,Cell adhesion,HHLA2_VSTM2B
9398,HHLA2,VSIG8,cellinker,32589946,Cell adhesion,HHLA2_VSIG8
9399,CD300A,IGSF5,cellinker,32589946,Cell adhesion,CD300A_IGSF5
9400,VSIG4,KIR2DL5A,cellinker,32589946,Cell adhesion,VSIG4_KIR2DL5A
9401,SLITRK1,ENPEP,cellinker,32589946,Secreted protein to receptor interaction,SLITRK1_ENPEP
9402,SLITRK1,TNFRSF11B,cellinker,32589946,Secreted protein to receptor interaction,SLITRK1_TNFRSF11B
9403,FCRL1,VSIG8,cellinker,32589946,Cell adhesion,FCRL1_VSIG8
9404,CCR1,MBP,cellinker,28298427,Cell adhesion,CCR1_MBP
9405,CCR1,PRNP,cellinker,28298427,Cell adhesion,CCR1_PRNP
9406,CCR4,CCKBR,cellinker,23023127,Cell adhesion,CCR4_CCKBR
9407,CD300LB,LRRC52,cellinker,32589946,Cell adhesion,CD300LB_LRRC52
9408,CEACAM20,VSIG8,cellinker,32589946,Cell adhesion,CEACAM20_VSIG8
9409,CNTFR,LILRB4,cellinker,32589946,Cell adhesion,CNTFR_LILRB4
9410,CNTN1,CHL1,cellinker,32589946,Cell adhesion,CNTN1_CHL1
9411,CNTN1,IL23R,cellinker,32589946,Cell adhesion,CNTN1_IL23R
9412,CNTN1,FCGRT,cellinker,32589946,Cell adhesion,CNTN1_FCGRT
9413,CNTN1,NFASC,cellinker,32589946,Cell adhesion,CNTN1_NFASC
9414,CNTN1,PCDHB7,cellinker,32589946,Cell adhesion,CNTN1_PCDHB7
9415,CNTN1,SGCG,cellinker,32589946,Cell adhesion,CNTN1_SGCG
9416,ADORA2A,GPR37,cellinker,28298427,Cell adhesion,ADORA2A_GPR37
9417,CR2,ILDR1,cellinker,32589946,Cell adhesion,CR2_ILDR1
9418,SIRPA,TIGIT,cellinker,32589946,Cell adhesion,SIRPA_TIGIT
9419,CSF1R,LY6G6F,cellinker,32589946,Cell adhesion,CSF1R_LY6G6F
9420,CSF1R,PRTG,cellinker,32589946,Cell adhesion,CSF1R_PRTG
9421,CSF1R,TEK,cellinker,32589946,Cell adhesion,CSF1R_TEK
9422,CSF2RB,ILDR2,cellinker,32589946,Cell adhesion,CSF2RB_ILDR2
9423,LAYN,LY6G6F,cellinker,32589946,Cell adhesion,LAYN_LY6G6F
9424,CSF3R,CD244,cellinker,32589946,Cell adhesion,CSF3R_CD244
9425,CSF3R,IGSF21,cellinker,32589946,Cell adhesion,CSF3R_IGSF21
9426,CD300LF,IGSF5,cellinker,32589946,Cell adhesion,CD300LF_IGSF5
9427,CTLA4,FAM200A,cellinker,32589946,Cell adhesion,CTLA4_FAM200A
9428,CTLA4,WBP1,cellinker,32589946,Cell adhesion,CTLA4_WBP1
9429,CTLA4,PCDHGB4,cellinker,32589946,Cell adhesion,CTLA4_PCDHGB4
9430,CNTN4,AQPEP,cellinker,32589946,Secreted protein to receptor interaction,CNTN4_AQPEP
9431,CNTN4,APLP1,cellinker,32589946,Secreted protein to receptor interaction,CNTN4_APLP1
9432,CNTN4,APP,cellinker,32589946,Secreted protein to receptor interaction,CNTN4_APP
9433,IGSF11,CLEC2L,cellinker,32589946,Cell adhesion,IGSF11_CLEC2L
9434,IGSF11,EPGN,cellinker,32589946,Cell adhesion,IGSF11_EPGN
9435,ADRB2,YWHAQ,cellinker,25402006,Cell adhesion,ADRB2_YWHAQ
9436,ADRB2,MGLL,cellinker,28298427,Cell adhesion,ADRB2_MGLL
9437,ADRB2,GPR37,cellinker,24561123,Cell adhesion,ADRB2_GPR37
9438,ADRB2,HNRNPK,cellinker,23798571;25402006,Cell adhesion,ADRB2_HNRNPK
9439,ADRB2,MBP,cellinker,28298427,Cell adhesion,ADRB2_MBP
9440,ADRB2,MOG,cellinker,23023127,Cell adhesion,ADRB2_MOG
9441,ADRB2,PRNP,cellinker,28298427,Cell adhesion,ADRB2_PRNP
9442,ADRB2,SLC52A2,cellinker,24561123,Cell adhesion,ADRB2_SLC52A2
9443,ADRB2,CCKBR,cellinker,24561123;23023127,Cell adhesion,ADRB2_CCKBR
9444,ADRB2,TMEM259,cellinker,23798571,Cell adhesion,ADRB2_TMEM259
9445,ADRB2,VAPA,cellinker,24561123,Cell adhesion,ADRB2_VAPA
9446,DAG1,EFNB1,cellinker,32589946,Cell adhesion,DAG1_EFNB1
9447,DAG1,SARAF,cellinker,32589946,Cell adhesion,DAG1_SARAF
9448,AGER,CLEC14A,cellinker,32589946,Cell adhesion,AGER_CLEC14A
9449,DRD2,CALM1,cellinker,19632986,Cell adhesion,DRD2_CALM1
9450,DRD2,CALM2,cellinker,19632986,Cell adhesion,DRD2_CALM2
9451,DRD2,CALM3,cellinker,19632986,Cell adhesion,DRD2_CALM3
9452,DRD2,CCKBR,cellinker,23023127,Cell adhesion,DRD2_CCKBR
9453,DSC3,CRTAM,cellinker,32589946,Cell adhesion,DSC3_CRTAM
9454,DSCAM,DSCAM,cellinker,32589946,Cell adhesion,DSCAM_DSCAM
9455,DSG1,FLT4,cellinker,32589946,Cell adhesion,DSG1_FLT4
9456,HBEGF,MOG,cellinker,32589946,Cell adhesion,HBEGF_MOG
9457,AGTR1,YWHAQ,cellinker,25402006,Cell adhesion,AGTR1_YWHAQ
9458,AGTR1,CERS6,cellinker,28298427,Cell adhesion,AGTR1_CERS6
9459,AGTR1,ATP1B1,cellinker,28298427,Cell adhesion,AGTR1_ATP1B1
9460,EDA,IL1RL1,cellinker,32589946,Cell adhesion,EDA_IL1RL1
9461,EFNB1,NAALAD2,cellinker,32589946,Cell adhesion,EFNB1_NAALAD2
9462,EFNB1,EVC2,cellinker,32589946,Cell adhesion,EFNB1_EVC2
9463,EFNB1,DSG4,cellinker,32589946,Cell adhesion,EFNB1_DSG4
9464,EFNB1,FAM187B,cellinker,32589946,Cell adhesion,EFNB1_FAM187B
9465,EFNB1,EPHA3,cellinker,32589946,Cell adhesion,EFNB1_EPHA3
9466,EFNB1,AQPEP,cellinker,32589946,Cell adhesion,EFNB1_AQPEP
9467,EFNB1,TRHDE,cellinker,32589946,Cell adhesion,EFNB1_TRHDE
9468,EFNB1,ITLN1,cellinker,32589946,Cell adhesion,EFNB1_ITLN1
9469,EFNB1,SLAMF9,cellinker,32589946,Cell adhesion,EFNB1_SLAMF9
9470,EFNB2,FCRL1,cellinker,32589946,Cell adhesion,EFNB2_FCRL1
9471,EFNB2,EPHA8,cellinker,32589946,Cell adhesion,EFNB2_EPHA8
9472,EFNB2,C19orf38,cellinker,32589946,Cell adhesion,EFNB2_C19orf38
9473,EFNB2,EPHA10,cellinker,32589946,Cell adhesion,EFNB2_EPHA10
9474,EFNB2,KIR2DS3,cellinker,32589946,Cell adhesion,EFNB2_KIR2DS3
9475,EFNB2,TCTN2,cellinker,32589946,Cell adhesion,EFNB2_TCTN2
9476,EFNB3,EPHA3,cellinker,32589946,Cell adhesion,EFNB3_EPHA3
9477,EFNB3,C19orf38,cellinker,32589946,Cell adhesion,EFNB3_C19orf38
9478,EFNB3,EPHA10,cellinker,32589946,Cell adhesion,EFNB3_EPHA10
9479,EGF,TNFRSF11B,cellinker,32589946,Secreted protein to receptor interaction,EGF_TNFRSF11B
9480,EPHA3,LILRA3,cellinker,32589946,Cell adhesion,EPHA3_LILRA3
9481,EPHA3,CD274,cellinker,32589946,Cell adhesion,EPHA3_CD274
9482,EPHA7,PILRB,cellinker,32589946,Cell adhesion,EPHA7_PILRB
9483,EPHB6,FLT1,cellinker,32589946,Cell adhesion,EPHB6_FLT1
9484,AQPEP,VSIG8,cellinker,32589946,Cell adhesion,AQPEP_VSIG8
9485,ERBB4,DLK1,cellinker,32589946,Cell adhesion,ERBB4_DLK1
9486,ALCAM,ALCAM,cellinker,32589946,Cell adhesion,ALCAM_ALCAM
9487,F2RL1,ATP2A2,cellinker,28298427,Cell adhesion,F2RL1_ATP2A2
9488,F2RL1,PRNP,cellinker,25402006,Cell adhesion,F2RL1_PRNP
9489,F3,ULBP3,cellinker,32589946,Cell adhesion,F3_ULBP3
9490,FCAR,VSIG8,cellinker,32589946,Cell adhesion,FCAR_VSIG8
9491,FCAR,TNFRSF14,cellinker,32589946,Cell adhesion,FCAR_TNFRSF14
9492,FCER1A,PEAR1,cellinker,32589946,Cell adhesion,FCER1A_PEAR1
9493,FCGR2A,PDCD1,cellinker,32589946,Cell adhesion,FCGR2A_PDCD1
9494,PI16,MFAP3L,cellinker,32589946,Secreted protein to receptor interaction,PI16_MFAP3L
9495,FCGR3B,EDA2R,cellinker,32589946,Cell adhesion,FCGR3B_EDA2R
9496,FCGRT,SHISA4,cellinker,32589946,Cell adhesion,FCGRT_SHISA4
9497,FCGRT,CD300E,cellinker,32589946,Cell adhesion,FCGRT_CD300E
9498,FCGRT,IGFLR1,cellinker,32589946,Cell adhesion,FCGRT_IGFLR1
9499,GPC4,FGFR4,cellinker,32589946,Cell adhesion,GPC4_FGFR4
9500,GPC4,FLT1,cellinker,32589946,Cell adhesion,GPC4_FLT1
9501,GPC4,TNFRSF11B,cellinker,32589946,Cell adhesion,GPC4_TNFRSF11B
9502,GPC4,FGFRL1,cellinker,32589946,Cell adhesion,GPC4_FGFRL1
9503,GPC4,IGDCC4,cellinker,32589946,Cell adhesion,GPC4_IGDCC4
9504,FGFR1,KL,cellinker,32589946,Cell adhesion,FGFR1_KL
9505,FGFR3,LRRTM2,cellinker,32589946,Cell adhesion,FGFR3_LRRTM2
9506,FGFR3,KL,cellinker,32589946,Cell adhesion,FGFR3_KL
9507,FGFR2,RAMP1,cellinker,32589946,Cell adhesion,FGFR2_RAMP1
9508,FGFR2,NEGR1,cellinker,30059965,Cell adhesion,FGFR2_NEGR1
9509,FGFR4,GPC6,cellinker,32589946,Cell adhesion,FGFR4_GPC6
9510,FGFR4,SIGLEC15,cellinker,32589946,Cell adhesion,FGFR4_SIGLEC15
9511,FGFR4,MCAM,cellinker,32589946,Cell adhesion,FGFR4_MCAM
9512,FGFR4,KL,cellinker,32589946,Cell adhesion,FGFR4_KL
9513,FGFR4,NRXN3,cellinker,32589946,Cell adhesion,FGFR4_NRXN3
9514,FGFR4,NRXN2,cellinker,32589946,Cell adhesion,FGFR4_NRXN2
9515,NTNG1,SIGLEC8,cellinker,32589946,Cell adhesion,NTNG1_SIGLEC8
9516,STAB1,NTM,cellinker,32589946,Cell adhesion,STAB1_NTM
9517,FLT1,CD300LB,cellinker,32589946,Cell adhesion,FLT1_CD300LB
9518,FLT1,CD300LF,cellinker,32589946,Cell adhesion,FLT1_CD300LF
9519,FLT1,ELFN1,cellinker,32589946,Cell adhesion,FLT1_ELFN1
9520,FLT1,TREM2,cellinker,32589946,Cell adhesion,FLT1_TREM2
9521,FLT1,NRP1,cellinker,32589946,Cell adhesion,FLT1_NRP1
9522,FLT4,LILRB1,cellinker,32589946,Cell adhesion,FLT4_LILRB1
9523,FLT4,FCRL1,cellinker,32589946,Cell adhesion,FLT4_FCRL1
9524,FLT4,MUC15,cellinker,32589946,Cell adhesion,FLT4_MUC15
9525,FLT4,FLRT2,cellinker,32589946,Cell adhesion,FLT4_FLRT2
9526,FLT4,KIR2DS5,cellinker,32589946,Cell adhesion,FLT4_KIR2DS5
9527,FLT4,ILDR2,cellinker,32589946,Cell adhesion,FLT4_ILDR2
9528,FLT4,ADAM21,cellinker,32589946,Cell adhesion,FLT4_ADAM21
9529,FLT4,NRP2,cellinker,32589946,Cell adhesion,FLT4_NRP2
9530,ICOSLG,NTM,cellinker,32589946,Cell adhesion,ICOSLG_NTM
9531,FLRT3,UNC5D,cellinker,32589946,Cell adhesion,FLRT3_UNC5D
9532,FLRT3,UNC5B,cellinker,32589946,Cell adhesion,FLRT3_UNC5B
9533,FLRT3,UNC5A,cellinker,32589946,Cell adhesion,FLRT3_UNC5A
9534,FLRT2,UNC5D,cellinker,32589946,Cell adhesion,FLRT2_UNC5D
9535,FLRT2,UNC5B,cellinker,32589946,Cell adhesion,FLRT2_UNC5B
9536,FLRT2,UNC5A,cellinker,32589946,Cell adhesion,FLRT2_UNC5A
9537,FLRT1,UNC5D,cellinker,32589946,Cell adhesion,FLRT1_UNC5D
9538,FLRT1,UNC5B,cellinker,32589946,Cell adhesion,FLRT1_UNC5B
9539,FLRT1,UNC5A,cellinker,32589946,Cell adhesion,FLRT1_UNC5A
9540,TPSG1,SIRPA,cellinker,32589946,Cell adhesion,TPSG1_SIRPA
9541,MXRA5,CD69,cellinker,32589946,Secreted protein to receptor interaction,MXRA5_CD69
9542,LY6G6F,LILRA5,cellinker,32589946,Cell adhesion,LY6G6F_LILRA5
9543,LRIT1,FCRL1,cellinker,32589946,Cell adhesion,LRIT1_FCRL1
9544,TCTN3,FCRL1,cellinker,32589946,Cell adhesion,TCTN3_FCRL1
9545,IL1RAPL2,MILR1,cellinker,32589946,Cell adhesion,IL1RAPL2_MILR1
9546,IL1RAPL2,CNTN5,cellinker,32589946,Cell adhesion,IL1RAPL2_CNTN5
9547,GFRA1,TREM2,cellinker,32589946,Cell adhesion,GFRA1_TREM2
9548,HAVCR1,IGSF21,cellinker,32589946,Cell adhesion,HAVCR1_IGSF21
9549,SIGLEC7,LRP12,cellinker,32589946,Cell adhesion,SIGLEC7_LRP12
9550,SIGLEC7,CD320,cellinker,32589946,Cell adhesion,SIGLEC7_CD320
9551,SIGLEC7,PCDHAC1,cellinker,32589946,Cell adhesion,SIGLEC7_PCDHAC1
9552,SIGLEC8,PCDHGA7,cellinker,32589946,Cell adhesion,SIGLEC8_PCDHGA7
9553,SIGLEC8,LRFN2,cellinker,32589946,Cell adhesion,SIGLEC8_LRFN2
9554,SIGLEC8,LRRC4C,cellinker,32589946,Cell adhesion,SIGLEC8_LRRC4C
9555,SIGLEC8,KIAA0319L,cellinker,32589946,Cell adhesion,SIGLEC8_KIAA0319L
9556,SIGLEC8,TEX101,cellinker,32589946,Cell adhesion,SIGLEC8_TEX101
9557,GPC3,UNC5D,cellinker,32589946,Secreted protein to receptor interaction,GPC3_UNC5D
9558,GPC3,VSIG10L,cellinker,32589946,Secreted protein to receptor interaction,GPC3_VSIG10L
9559,GPC3,FGFR4,cellinker,32589946,Secreted protein to receptor interaction,GPC3_FGFR4
9560,GPC3,FLT1,cellinker,32589946,Secreted protein to receptor interaction,GPC3_FLT1
9561,GPC3,TNFRSF11B,cellinker,32589946,Secreted protein to receptor interaction,GPC3_TNFRSF11B
9562,GPC3,UNC5C,cellinker,32589946,Secreted protein to receptor interaction,GPC3_UNC5C
9563,GLG1,UNC5B,cellinker,32589946,Cell adhesion,GLG1_UNC5B
9564,GLG1,MOG,cellinker,32589946,Cell adhesion,GLG1_MOG
9565,GP5,LAYN,cellinker,32589946,Cell adhesion,GP5_LAYN
9566,GPC1,TNFRSF11B,cellinker,32589946,Cell adhesion,GPC1_TNFRSF11B
9567,TREML4,SIGLEC8,cellinker,32589946,Secreted protein to receptor interaction,TREML4_SIGLEC8
9568,GPR37,YIF1A,cellinker,28298427,Cell adhesion,GPR37_YIF1A
9569,GPR37,GABBR1,cellinker,28298427,Cell adhesion,GPR37_GABBR1
9570,GPR37,TMEM161A,cellinker,28298427,Cell adhesion,GPR37_TMEM161A
9571,GPR37,TTYH1,cellinker,25402006,Cell adhesion,GPR37_TTYH1
9572,GPR37,SLC3A2,cellinker,28298427,Cell adhesion,GPR37_SLC3A2
9573,GPR37,FA2H,cellinker,28298427,Cell adhesion,GPR37_FA2H
9574,GPR37,YIF1B,cellinker,28298427,Cell adhesion,GPR37_YIF1B
9575,PILRB,EPHA10,cellinker,32589946,Cell adhesion,PILRB_EPHA10
9576,GUCY2D,NECTIN3,cellinker,32589946,Cell adhesion,GUCY2D_NECTIN3
9577,GUCY2D,NECTIN4,cellinker,32589946,Cell adhesion,GUCY2D_NECTIN4
9578,IGSF3,PTGFRN,cellinker,32589946,Cell adhesion,IGSF3_PTGFRN
9579,APLP1,CNTN3,cellinker,32589946,Cell adhesion,APLP1_CNTN3
9580,HTR4,GPR37,cellinker,28298427,Cell adhesion,HTR4_GPR37
9581,HTR6,ATXN10,cellinker,23027611,Cell adhesion,HTR6_ATXN10
9582,LINGO4,NFASC,cellinker,32589946,Secreted protein to receptor interaction,LINGO4_NFASC
9583,APP,FLT1,cellinker,32589946,Cell adhesion,APP_FLT1
9584,APP,CNTN3,cellinker,32589946,Cell adhesion,APP_CNTN3
9585,IL2RG,CADM3,cellinker,32589946,Cell adhesion,IL2RG_CADM3
9586,IL4R,SIGLEC8,cellinker,32589946,Cell adhesion,IL4R_SIGLEC8
9587,IL4R,PCDHGB6,cellinker,32589946,Cell adhesion,IL4R_PCDHGB6
9588,IL6R,LILRB1,cellinker,32589946,Cell adhesion,IL6R_LILRB1
9589,IL6R,LRTM2,cellinker,32589946,Cell adhesion,IL6R_LRTM2
9590,IL6ST,VSIG10,cellinker,32589946,Cell adhesion,IL6ST_VSIG10
9591,IL7R,TNFRSF11B,cellinker,32589946,Cell adhesion,IL7R_TNFRSF11B
9592,IL11RA,CD40,cellinker,32589946,Secreted protein to receptor interaction,IL11RA_CD40
9593,ITGA1,CEACAM6,cellinker,32589946,Cell adhesion,ITGA1_CEACAM6
9594,KIR2DL4,MOG,cellinker,32589946,Cell adhesion,KIR2DL4_MOG
9595,KIR2DS3,NEGR1,cellinker,32589946,Cell adhesion,KIR2DS3_NEGR1
9596,KIR2DS5,IGSF21,cellinker,32589946,Cell adhesion,KIR2DS5_IGSF21
9597,KIR3DL1,TREML1,cellinker,32589946,Cell adhesion,KIR3DL1_TREML1
9598,KIR3DL1,VSIG8,cellinker,32589946,Cell adhesion,KIR3DL1_VSIG8
9599,KIR3DL2,LILRA1,cellinker,32589946,Cell adhesion,KIR3DL2_LILRA1
9600,ILDR2,CLEC12B,cellinker,32589946,Cell adhesion,ILDR2_CLEC12B
9601,L1CAM,AQPEP,cellinker,32589946,Cell adhesion,L1CAM_AQPEP
9602,LDLR,LILRB5,cellinker,32589946,Cell adhesion,LDLR_LILRB5
9603,LDLR,LRRC4C,cellinker,32589946,Cell adhesion,LDLR_LRRC4C
9604,LEPR,KIR2DL5A,cellinker,32589946,Cell adhesion,LEPR_KIR2DL5A
9605,LIFR,NEGR1,cellinker,30651602,Cell adhesion,LIFR_NEGR1
9606,LRPAP1,SIRPA,cellinker,32589946,Cell adhesion,LRPAP1_SIRPA
9607,LRPAP1,CD320,cellinker,32589946,Cell adhesion,LRPAP1_CD320
9608,LSAMP,NEGR1,cellinker,32589946,Cell adhesion,LSAMP_NEGR1
9609,LSAMP,OPCML,cellinker,32589946,Cell adhesion,LSAMP_OPCML
9610,MCAM,CD226,cellinker,32589946,Cell adhesion,MCAM_CD226
9611,MCAM,TMEM132A,cellinker,32589946,Cell adhesion,MCAM_TMEM132A
9612,KITLG,LRRN3,cellinker,32589946,Secreted protein to receptor interaction,KITLG_LRRN3
9613,MOG,APCDD1,cellinker,32589946,Cell adhesion,MOG_APCDD1
9614,MOG,VSTM4,cellinker,32589946,Cell adhesion,MOG_VSTM4
9615,MOG,LRIG1,cellinker,32589946,Cell adhesion,MOG_LRIG1
9616,MOG,LRRTM2,cellinker,32589946,Cell adhesion,MOG_LRRTM2
9617,MOG,LRRTM3,cellinker,32589946,Cell adhesion,MOG_LRRTM3
9618,MOG,IL20RA,cellinker,32589946,Cell adhesion,MOG_IL20RA
9619,MUSK,DLL1,cellinker,32589946,Cell adhesion,MUSK_DLL1
9620,MUSK,PTPRO,cellinker,32589946,Cell adhesion,MUSK_PTPRO
9621,CEACAM6,STAB1,cellinker,32589946,Cell adhesion,CEACAM6_STAB1
9622,NCAM1,CLEC2L,cellinker,32589946,Cell adhesion,NCAM1_CLEC2L
9623,NCAM1,CLEC14A,cellinker,32589946,Cell adhesion,NCAM1_CLEC14A
9624,NCAM1,ISLR2,cellinker,32589946,Cell adhesion,NCAM1_ISLR2
9625,NCAM1,PTPRS,cellinker,32589946,Cell adhesion,NCAM1_PTPRS
9626,NEO1,HJV,cellinker,32589946,Cell adhesion,NEO1_HJV
9627,NGFR,LRRTM3,cellinker,32589946,Cell adhesion,NGFR_LRRTM3
9628,ATP1B1,NEGR1,cellinker,32958118,Cell adhesion,ATP1B1_NEGR1
9629,NOTCH4,UNC5B,cellinker,32589946,Cell adhesion,NOTCH4_UNC5B
